block,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16,node17,node18,node19,node20,node21
113,995.5087,507.2414,675.4786,656.5045,251.0908,242.8687,588.8301,630.5732,1147.3016,887.9887,1261.7788,786.1609,879.1341,628.6758,497.7544,573.6508,275.1247,420.5929,901.2706,1037.8842,576.1807,467.3958
114,995.5087,507.2414,675.4786,656.5045,251.0908,242.8687,588.8301,630.5732,1147.3016,887.9887,1261.7788,786.1609,879.1341,628.6758,497.7544,573.6508,275.1247,539.4974,901.2706,1037.8842,576.1807,467.3958
115,1115.6781,507.2414,675.4786,656.5045,251.0908,242.8687,588.8301,630.5732,1147.3016,887.9887,1261.7788,786.1609,879.1341,628.6758,497.7544,573.6508,275.1247,539.4974,901.2706,1037.8842,576.1807,467.3958
116,1115.6781,507.2414,675.4786,777.3064,251.0908,242.8687,588.8301,630.5732,1147.3016,887.9887,1261.7788,786.1609,879.1341,628.6758,497.7544,573.6508,275.1247,539.4974,901.2706,1037.8842,576.1807,467.3958
117,1115.6781,507.2414,675.4786,777.3064,251.0908,242.8687,588.8301,630.5732,1147.3016,887.9887,1261.7788,786.1609,879.1341,628.6758,497.7544,573.6508,275.1247,655.8720,901.2706,1037.8842,576.1807,467.3958
118,1115.6781,507.2414,675.4786,777.3064,251.0908,242.8687,588.8301,630.5732,1147.3016,887.9887,1261.7788,786.1609,1000.5685,628.6758,497.7544,573.6508,275.1247,655.8720,901.2706,1037.8842,576.1807,467.3958
119,1115.6781,507.2414,675.4786,777.3064,251.0908,242.8687,588.8301,630.5732,1147.3016,887.9887,1261.7788,786.1609,1000.5685,628.6758,497.7544,573.6508,275.1247,655.8720,901.2706,1037.8842,576.1807,467.3958
120,1115.6781,720.3840,675.4786,777.3064,251.0908,242.8687,588.8301,630.5732,1147.3016,887.9887,1261.7788,786.1609,1000.5685,628.6758,497.7544,573.6508,275.1247,655.8720,901.2706,1037.8842,576.1807,467.3958
121,1115.6781,720.3840,675.4786,777.3064,366.8329,242.8687,588.8301,630.5732,1147.3016,887.9887,1261.7788,786.1609,1000.5685,628.6758,497.7544,573.6508,275.1247,655.8720,901.2706,1037.8842,576.1807,467.3958
122,1115.6781,720.3840,675.4786,777.3064,366.8329,242.8687,588.8301,630.5732,1147.3016,887.9887,1261.7788,786.1609,1000.5685,628.6758,497.7544,573.6508,411.1059,655.8720,901.2706,1037.8842,576.1807,467.3958
123,1115.6781,720.3840,675.4786,777.3064,366.8329,242.8687,588.8301,630.5732,1147.3016,887.9887,1261.7788,786.1609,1000.5685,628.6758,497.7544,573.6508,411.1059,655.8720,901.2706,1037.8842,576.1807,600.2146
124,1115.6781,720.3840,675.4786,777.3064,366.8329,242.8687,588.8301,630.5732,1147.3016,887.9887,1261.7788,906.3304,1000.5685,628.6758,497.7544,573.6508,411.1059,655.8720,901.2706,1037.8842,576.1807,600.2146
125,1115.6781,720.3840,675.4786,777.3064,366.8329,242.8687,588.8301,630.5732,1147.3016,887.9887,1261.7788,906.3304,1000.5685,628.6758,497.7544,573.6508,411.1059,655.8720,901.2706,1037.8842,576.1807,865.8522
126,1115.6781,720.3840,675.4786,777.3064,366.8329,242.8687,588.8301,630.5732,1147.3016,1001.8334,1261.7788,906.3304,1000.5685,628.6758,497.7544,573.6508,411.1059,655.8720,901.2706,1037.8842,576.1807,865.8522
127,1115.6781,720.3840,675.4786,777.3064,366.8329,242.8687,588.8301,630.5732,1147.3016,1001.8334,1261.7788,906.3304,1000.5685,628.6758,497.7544,573.6508,588.8301,655.8720,901.2706,1037.8842,576.1807,865.8522
128,1115.6781,720.3840,675.4786,777.3064,366.8329,242.8687,588.8301,630.5732,1147.3016,1001.8334,1368.0339,906.3304,1000.5685,628.6758,497.7544,573.6508,588.8301,655.8720,901.2706,1037.8842,576.1807,865.8522
129,1115.6781,720.3840,675.4786,777.3064,366.8329,242.8687,588.8301,630.5732,1147.3016,1001.8334,1487.5708,906.3304,1000.5685,628.6758,497.7544,573.6508,588.8301,655.8720,901.2706,1037.8842,576.1807,865.8522
130,1115.6781,720.3840,675.4786,777.3064,480.0452,242.8687,588.8301,630.5732,1147.3016,1001.8334,1487.5708,906.3304,1000.5685,628.6758,497.7544,573.6508,588.8301,655.8720,901.2706,1037.8842,576.1807,865.8522
131,1241.5398,720.3840,675.4786,777.3064,480.0452,242.8687,588.8301,630.5732,1147.3016,1001.8334,1487.5708,906.3304,1000.5685,628.6758,497.7544,573.6508,588.8301,655.8720,901.2706,1037.8842,576.1807,865.8522
132,1241.5398,720.3840,675.4786,777.3064,480.0452,242.8687,588.8301,630.5732,1147.3016,1001.8334,1607.1078,906.3304,1000.5685,628.6758,497.7544,573.6508,588.8301,655.8720,901.2706,1037.8842,576.1807,865.8522
133,1241.5398,720.3840,675.4786,777.3064,480.0452,242.8687,588.8301,630.5732,1147.3016,1001.8334,1607.1078,906.3304,1000.5685,628.6758,707.1021,573.6508,588.8301,655.8720,901.2706,1037.8842,576.1807,865.8522
134,1241.5398,720.3840,675.4786,777.3064,480.0452,242.8687,588.8301,630.5732,1147.3016,1001.8334,1607.1078,906.3304,1000.5685,628.6758,707.1021,573.6508,698.2475,655.8720,901.2706,1037.8842,576.1807,865.8522
135,1241.5398,720.3840,675.4786,777.3064,480.0452,242.8687,708.3671,630.5732,1147.3016,1001.8334,1607.1078,906.3304,1000.5685,628.6758,707.1021,573.6508,698.2475,655.8720,901.2706,1037.8842,576.1807,865.8522
136,1241.5398,839.9209,675.4786,777.3064,480.0452,242.8687,708.3671,630.5732,1147.3016,1001.8334,1607.1078,906.3304,1000.5685,628.6758,707.1021,573.6508,698.2475,655.8720,901.2706,1037.8842,576.1807,865.8522
137,1241.5398,839.9209,675.4786,777.3064,480.0452,242.8687,708.3671,630.5732,1147.3016,1001.8334,1607.1078,906.3304,1000.5685,628.6758,707.1021,573.6508,698.2475,779.2038,901.2706,1037.8842,576.1807,865.8522
138,1241.5398,839.9209,675.4786,777.3064,480.0452,242.8687,708.3671,630.5732,1147.3016,1001.8334,1607.1078,906.3304,1000.5685,628.6758,707.1021,573.6508,698.2475,779.2038,901.2706,1153.6264,576.1807,865.8522
139,1361.0767,839.9209,675.4786,777.3064,480.0452,242.8687,708.3671,630.5732,1147.3016,1001.8334,1607.1078,906.3304,1000.5685,628.6758,707.1021,573.6508,698.2475,779.2038,901.2706,1153.6264,576.1807,865.8522
140,1361.0767,839.9209,675.4786,777.3064,480.0452,242.8687,708.3671,630.5732,1147.3016,1001.8334,1607.1078,906.3304,1000.5685,628.6758,820.9468,573.6508,698.2475,779.2038,901.2706,1153.6264,576.1807,865.8522
141,1361.0767,839.9209,675.4786,777.3064,480.0452,368.0979,708.3671,630.5732,1147.3016,1001.8334,1607.1078,906.3304,1000.5685,628.6758,820.9468,573.6508,698.2475,779.2038,901.2706,1153.6264,576.1807,865.8522
142,1361.0767,839.9209,675.4786,777.3064,480.0452,368.0979,708.3671,630.5732,1264.3087,1001.8334,1607.1078,906.3304,1000.5685,628.6758,820.9468,573.6508,698.2475,779.2038,901.2706,1153.6264,576.1807,865.8522
143,1361.0767,839.9209,675.4786,777.3064,480.0452,368.0979,708.3671,630.5732,1264.3087,1001.8334,1607.1078,906.3304,1000.5685,628.6758,820.9468,573.6508,698.2475,779.2038,901.2706,1153.6264,576.1807,1128.9600
144,1361.0767,951.2358,675.4786,777.3064,480.0452,368.0979,708.3671,630.5732,1264.3087,1001.8334,1607.1078,906.3304,1000.5685,628.6758,820.9468,573.6508,698.2475,779.2038,901.2706,1153.6264,576.1807,1128.9600
145,1361.0767,951.2358,675.4786,777.3064,480.0452,368.0979,708.3671,630.5732,1264.3087,1001.8334,1721.5849,906.3304,1000.5685,628.6758,820.9468,573.6508,698.2475,779.2038,901.2706,1153.6264,576.1807,1128.9600
146,1361.0767,951.2358,675.4786,777.3064,480.0452,368.0979,882.9289,630.5732,1264.3087,1001.8334,1721.5849,906.3304,1000.5685,628.6758,820.9468,573.6508,698.2475,779.2038,901.2706,1153.6264,576.1807,1128.9600
147,1361.0767,951.2358,675.4786,777.3064,480.0452,368.0979,882.9289,630.5732,1264.3087,1001.8334,1721.5849,906.3304,1000.5685,628.6758,820.9468,573.6508,698.2475,779.2038,1007.5256,1153.6264,576.1807,1128.9600
148,1361.0767,951.2358,675.4786,777.3064,480.0452,368.0979,882.9289,630.5732,1264.3087,1001.8334,1721.5849,906.3304,1000.5685,628.6758,934.1591,573.6508,698.2475,779.2038,1007.5256,1153.6264,576.1807,1128.9600
149,1361.0767,951.2358,675.4786,777.3064,480.0452,368.0979,882.9289,630.5732,1264.3087,1001.8334,1721.5849,906.3304,1000.5685,628.6758,934.1591,573.6508,698.2475,897.4758,1007.5256,1153.6264,576.1807,1128.9600
150,1361.0767,951.2358,675.4786,777.3064,480.0452,368.0979,882.9289,630.5732,1264.3087,1001.8334,1721.5849,906.3304,1000.5685,628.6758,934.1591,573.6508,812.0922,897.4758,1007.5256,1153.6264,576.1807,1128.9600
151,1361.0767,951.2358,675.4786,777.3064,480.0452,368.0979,882.9289,630.5732,1264.3087,1001.8334,1721.5849,906.3304,1000.5685,628.6758,934.1591,573.6508,812.0922,897.4758,1007.5256,1275.6932,576.1807,1128.9600
152,1478.0838,951.2358,675.4786,777.3064,480.0452,368.0979,882.9289,630.5732,1264.3087,1001.8334,1721.5849,906.3304,1000.5685,628.6758,934.1591,573.6508,812.0922,897.4758,1007.5256,1275.6932,576.1807,1128.9600
153,1478.0838,951.2358,675.4786,777.3064,480.0452,368.0979,882.9289,630.5732,1264.3087,1001.8334,1721.5849,906.3304,1000.5685,628.6758,934.1591,573.6508,812.0922,897.4758,1007.5256,1275.6932,576.1807,1242.8047
154,1478.0838,951.2358,675.4786,777.3064,480.0452,368.0979,882.9289,630.5732,1264.3087,1001.8334,1841.7544,906.3304,1000.5685,628.6758,934.1591,573.6508,812.0922,897.4758,1007.5256,1275.6932,576.1807,1242.8047
155,1478.0838,951.2358,675.4786,777.3064,480.0452,368.0979,882.9289,630.5732,1385.7431,1001.8334,1841.7544,906.3304,1000.5685,628.6758,934.1591,573.6508,812.0922,897.4758,1007.5256,1275.6932,576.1807,1242.8047
156,1478.0838,951.2358,675.4786,777.3064,480.0452,368.0979,882.9289,630.5732,1517.2969,1001.8334,1841.7544,906.3304,1000.5685,628.6758,934.1591,573.6508,812.0922,897.4758,1007.5256,1275.6932,576.1807,1242.8047
157,1478.0838,951.2358,675.4786,777.3064,480.0452,368.0979,882.9289,630.5732,1517.2969,1001.8334,1841.7544,906.3304,1000.5685,628.6758,934.1591,850.6729,812.0922,897.4758,1007.5256,1275.6932,576.1807,1242.8047
158,1478.0838,951.2358,675.4786,777.3064,595.7873,368.0979,882.9289,630.5732,1517.2969,1001.8334,1841.7544,906.3304,1000.5685,628.6758,934.1591,850.6729,812.0922,897.4758,1007.5256,1275.6932,576.1807,1242.8047
159,1478.0838,951.2358,675.4786,777.3064,595.7873,368.0979,882.9289,752.0075,1517.2969,1001.8334,1841.7544,906.3304,1000.5685,628.6758,934.1591,850.6729,812.0922,897.4758,1007.5256,1275.6932,576.1807,1242.8047
160,1478.0838,951.2358,675.4786,777.3064,595.7873,368.0979,882.9289,871.5445,1517.2969,1001.8334,1841.7544,906.3304,1000.5685,628.6758,934.1591,850.6729,812.0922,897.4758,1007.5256,1275.6932,576.1807,1242.8047
161,1478.0838,951.2358,675.4786,777.3064,595.7873,368.0979,882.9289,871.5445,1517.2969,1001.8334,1841.7544,906.3304,1000.5685,628.6758,934.1591,850.6729,812.0922,897.4758,1007.5256,1308.5816,576.1807,1242.8047
162,1478.0838,951.2358,675.4786,777.3064,595.7873,368.0979,882.9289,871.5445,1517.2969,1001.8334,1841.7544,906.3304,1000.5685,628.6758,934.1591,850.6729,955.6631,897.4758,1007.5256,1308.5816,576.1807,1242.8047
163,1478.0838,951.2358,675.4786,777.3064,595.7873,368.0979,882.9289,871.5445,1517.2969,1001.8334,1841.7544,906.3304,1000.5685,628.6758,934.1591,850.6729,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
164,1478.0838,951.2358,675.4786,777.3064,595.7873,368.0979,882.9289,1000.5685,1517.2969,1001.8334,1841.7544,906.3304,1000.5685,628.6758,934.1591,850.6729,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
165,1478.0838,951.2358,675.4786,777.3064,595.7873,368.0979,882.9289,1000.5685,1517.2969,1134.0198,1841.7544,906.3304,1000.5685,628.6758,934.1591,850.6729,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
166,1478.0838,951.2358,675.4786,777.3064,595.7873,368.0979,882.9289,1000.5685,1517.2969,1134.0198,1841.7544,906.3304,1000.5685,765.9219,934.1591,850.6729,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
167,1478.0838,951.2358,675.4786,777.3064,737.4607,368.0979,882.9289,1000.5685,1517.2969,1134.0198,1841.7544,906.3304,1000.5685,765.9219,934.1591,850.6729,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
168,1478.0838,951.2358,675.4786,777.3064,737.4607,368.0979,882.9289,1000.5685,1517.2969,1134.0198,1841.7544,906.3304,1150.4640,765.9219,934.1591,850.6729,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
169,1478.0838,951.2358,675.4786,777.3064,737.4607,368.0979,882.9289,1000.5685,1517.2969,1134.0198,1841.7544,906.3304,1150.4640,885.4588,934.1591,850.6729,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
170,1478.0838,951.2358,675.4786,777.3064,999.3035,368.0979,882.9289,1000.5685,1517.2969,1134.0198,1841.7544,906.3304,1150.4640,885.4588,934.1591,850.6729,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
171,1588.1336,951.2358,675.4786,777.3064,999.3035,368.0979,882.9289,1000.5685,1517.2969,1134.0198,1841.7544,906.3304,1150.4640,885.4588,934.1591,850.6729,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
172,1588.1336,951.2358,675.4786,777.3064,999.3035,368.0979,882.9289,1000.5685,1517.2969,1134.0198,1841.7544,906.3304,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
173,1588.1336,951.2358,675.4786,777.3064,999.3035,368.0979,882.9289,1000.5685,1638.7313,1134.0198,1841.7544,906.3304,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
174,1588.1336,951.2358,675.4786,777.3064,999.3035,368.0979,882.9289,1116.9431,1638.7313,1134.0198,1841.7544,906.3304,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
175,1588.1336,951.2358,675.4786,777.3064,1198.5318,368.0979,882.9289,1116.9431,1638.7313,1134.0198,1841.7544,906.3304,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
176,1588.1336,951.2358,675.4786,887.9887,1198.5318,368.0979,882.9289,1116.9431,1638.7313,1134.0198,1841.7544,906.3304,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
177,1588.1336,951.2358,675.4786,887.9887,1198.5318,368.0979,882.9289,1116.9431,1638.7313,1249.1294,1841.7544,906.3304,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
178,1588.1336,951.2358,675.4786,887.9887,1198.5318,368.0979,882.9289,1116.9431,1638.7313,1249.1294,1841.7544,906.3304,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
179,1588.1336,951.2358,675.4786,887.9887,1198.5318,368.0979,882.9289,1116.9431,1638.7313,1249.1294,1841.7544,1083.4221,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
180,1588.1336,951.2358,675.4786,887.9887,1198.5318,633.1031,882.9289,1116.9431,1638.7313,1249.1294,1841.7544,1083.4221,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
181,1693.7562,951.2358,675.4786,887.9887,1198.5318,633.1031,882.9289,1116.9431,1638.7313,1249.1294,1841.7544,1083.4221,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
182,1693.7562,951.2358,675.4786,887.9887,1198.5318,633.1031,882.9289,1116.9431,1638.7313,1365.5040,1841.7544,1083.4221,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
183,1853.7713,951.2358,675.4786,887.9887,1198.5318,633.1031,882.9289,1116.9431,1638.7313,1365.5040,1841.7544,1083.4221,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
184,1853.7713,951.2358,675.4786,887.9887,1198.5318,755.8024,882.9289,1116.9431,1638.7313,1365.5040,1841.7544,1083.4221,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
185,1970.1459,951.2358,675.4786,887.9887,1198.5318,755.8024,882.9289,1116.9431,1638.7313,1365.5040,1841.7544,1083.4221,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
186,1970.1459,1073.9351,675.4786,887.9887,1198.5318,755.8024,882.9289,1116.9431,1638.7313,1365.5040,1841.7544,1083.4221,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
187,1970.1459,1073.9351,675.4786,887.9887,1198.5318,755.8024,998.6711,1116.9431,1638.7313,1365.5040,1841.7544,1083.4221,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1308.5816,576.1807,1242.8047
188,1970.1459,1073.9351,675.4786,887.9887,1198.5318,755.8024,998.6711,1116.9431,1638.7313,1365.5040,1841.7544,1083.4221,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1007.5256,1428.7511,576.1807,1242.8047
189,1970.1459,1073.9351,675.4786,887.9887,1198.5318,755.8024,998.6711,1116.9431,1638.7313,1365.5040,1841.7544,1083.4221,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
190,1970.1459,1073.9351,795.0155,887.9887,1198.5318,755.8024,998.6711,1116.9431,1638.7313,1365.5040,1841.7544,1083.4221,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
191,1970.1459,1073.9351,913.9200,887.9887,1198.5318,755.8024,998.6711,1116.9431,1638.7313,1365.5040,1841.7544,1083.4221,1150.4640,885.4588,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
192,1970.1459,1073.9351,913.9200,887.9887,1198.5318,755.8024,998.6711,1116.9431,1638.7313,1365.5040,1841.7544,1083.4221,1150.4640,1005.6282,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
193,1970.1459,1073.9351,913.9200,887.9887,1198.5318,755.8024,998.6711,1116.9431,1638.7313,1365.5040,1841.7544,1206.1214,1150.4640,1005.6282,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
194,1970.1459,1073.9351,913.9200,887.9887,1198.5318,755.8024,998.6711,1116.9431,1638.7313,1365.5040,1841.7544,1338.3078,1150.4640,1005.6282,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
195,1970.1459,1073.9351,913.9200,887.9887,1198.5318,755.8024,998.6711,1260.5139,1638.7313,1365.5040,1841.7544,1338.3078,1150.4640,1005.6282,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
196,1970.1459,1073.9351,913.9200,887.9887,1461.0071,755.8024,998.6711,1260.5139,1638.7313,1365.5040,1841.7544,1338.3078,1150.4640,1005.6282,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
197,1970.1459,1073.9351,913.9200,887.9887,1461.0071,865.2198,998.6711,1260.5139,1638.7313,1365.5040,1841.7544,1338.3078,1150.4640,1005.6282,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
198,1970.1459,1073.9351,913.9200,887.9887,1576.1167,865.2198,998.6711,1260.5139,1638.7313,1365.5040,1841.7544,1338.3078,1150.4640,1005.6282,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
199,2094.1101,1073.9351,913.9200,887.9887,1576.1167,865.2198,998.6711,1260.5139,1638.7313,1365.5040,1841.7544,1338.3078,1150.4640,1005.6282,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
200,2094.1101,1073.9351,913.9200,887.9887,1576.1167,865.2198,1118.2080,1260.5139,1638.7313,1365.5040,1841.7544,1338.3078,1150.4640,1005.6282,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
201,2094.1101,1193.4720,913.9200,887.9887,1576.1167,865.2198,1118.2080,1260.5139,1638.7313,1365.5040,1841.7544,1338.3078,1150.4640,1005.6282,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
202,2094.1101,1193.4720,913.9200,887.9887,1576.1167,865.2198,1118.2080,1377.5209,1638.7313,1365.5040,1841.7544,1338.3078,1150.4640,1005.6282,934.1591,967.6800,1073.9351,897.4758,1126.4301,1428.7511,576.1807,1242.8047
203,2094.1101,1193.4720,913.9200,887.9887,1576.1167,865.2198,1118.2080,1377.5209,1638.7313,1365.5040,1841.7544,1338.3078,1150.4640,1005.6282,934.1591,967.6800,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1242.8047
204,2094.1101,1193.4720,913.9200,887.9887,1576.1167,865.2198,1118.2080,1377.5209,1760.7981,1365.5040,1841.7544,1338.3078,1150.4640,1005.6282,934.1591,967.6800,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1242.8047
205,2094.1101,1193.4720,913.9200,887.9887,1576.1167,865.2198,1118.2080,1377.5209,1760.7981,1365.5040,1841.7544,1338.3078,1150.4640,1005.6282,1091.0118,967.6800,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1242.8047
206,2094.1101,1288.9751,913.9200,887.9887,1576.1167,865.2198,1118.2080,1377.5209,1760.7981,1365.5040,1841.7544,1338.3078,1150.4640,1005.6282,1091.0118,967.6800,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1242.8047
207,2094.1101,1288.9751,913.9200,887.9887,1576.1167,865.2198,1118.2080,1377.5209,1760.7981,1490.1007,1841.7544,1338.3078,1150.4640,1005.6282,1091.0118,967.6800,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1242.8047
208,2094.1101,1288.9751,913.9200,887.9887,1576.1167,865.2198,1118.2080,1377.5209,1760.7981,1490.1007,1841.7544,1338.3078,1150.4640,1005.6282,1091.0118,967.6800,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1242.8047
209,2094.1101,1288.9751,1113.1482,887.9887,1576.1167,865.2198,1118.2080,1377.5209,1760.7981,1490.1007,1841.7544,1338.3078,1150.4640,1005.6282,1091.0118,967.6800,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1242.8047
210,2094.1101,1288.9751,1113.1482,887.9887,1576.1167,865.2198,1118.2080,1377.5209,1760.7981,1490.1007,1841.7544,1338.3078,1150.4640,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1242.8047
211,2094.1101,1288.9751,1113.1482,887.9887,1576.1167,865.2198,1118.2080,1377.5209,1760.7981,1490.1007,1841.7544,1338.3078,1150.4640,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1362.3416
212,2094.1101,1288.9751,1113.1482,887.9887,1576.1167,865.2198,1118.2080,1377.5209,1760.7981,1490.1007,1841.7544,1471.7591,1150.4640,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1362.3416
213,2094.1101,1288.9751,1113.1482,887.9887,1576.1167,1130.8574,1118.2080,1377.5209,1760.7981,1490.1007,1841.7544,1471.7591,1150.4640,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1362.3416
214,2094.1101,1288.9751,1113.1482,887.9887,1576.1167,1237.1125,1118.2080,1377.5209,1760.7981,1490.1007,1841.7544,1471.7591,1150.4640,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1362.3416
215,2094.1101,1288.9751,1113.1482,887.9887,1576.1167,1237.1125,1118.2080,1377.5209,1760.7981,1613.4325,1841.7544,1471.7591,1150.4640,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1362.3416
216,2094.1101,1288.9751,1113.1482,887.9887,1576.1167,1237.1125,1118.2080,1377.5209,1760.7981,1613.4325,1967.6160,1471.7591,1150.4640,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,576.1807,1362.3416
217,2094.1101,1288.9751,1113.1482,887.9887,1576.1167,1237.1125,1118.2080,1377.5209,1760.7981,1613.4325,1967.6160,1471.7591,1150.4640,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,760.2296,1362.3416
218,2094.1101,1288.9751,1113.1482,887.9887,1576.1167,1237.1125,1118.2080,1377.5209,1868.9506,1613.4325,1967.6160,1471.7591,1150.4640,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,760.2296,1362.3416
219,2094.1101,1288.9751,1113.1482,887.9887,1576.1167,1374.9911,1118.2080,1377.5209,1868.9506,1613.4325,1967.6160,1471.7591,1150.4640,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,760.2296,1362.3416
220,2094.1101,1288.9751,1113.1482,887.9887,1576.1167,1374.9911,1118.2080,1377.5209,1868.9506,1613.4325,1967.6160,1589.3986,1150.4640,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,760.2296,1362.3416
221,2094.1101,1288.9751,1113.1482,887.9887,1576.1167,1526.1515,1118.2080,1377.5209,1868.9506,1613.4325,1967.6160,1589.3986,1150.4640,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,760.2296,1362.3416
222,2094.1101,1403.4522,1113.1482,887.9887,1576.1167,1526.1515,1118.2080,1377.5209,1868.9506,1613.4325,1967.6160,1589.3986,1150.4640,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,760.2296,1362.3416
223,2094.1101,1403.4522,1113.1482,887.9887,1576.1167,1526.1515,1118.2080,1377.5209,1868.9506,1613.4325,1967.6160,1589.3986,1264.9412,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,760.2296,1362.3416
224,2094.1101,1403.4522,1293.4024,887.9887,1576.1167,1526.1515,1118.2080,1377.5209,1868.9506,1613.4325,1967.6160,1589.3986,1264.9412,1005.6282,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,760.2296,1362.3416
225,2094.1101,1403.4522,1293.4024,887.9887,1576.1167,1526.1515,1118.2080,1377.5209,1868.9506,1613.4325,1967.6160,1589.3986,1264.9412,1119.4729,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,760.2296,1362.3416
